initial_r_1,initial_r_2,r_1,r_2,ED_1,ED_2,initial_a_1,initial_a_2,initial_a_3,initial_a_4,a_1,a_2,a_3,a_4,EA_1,EA_2,EA_3,EA_4,ED_vec_max,EA_vec_max,Algo,Converged,Iterations
0.01,0.01,2.9070446301138024,2.996051898027708,1.3500311979441904e-13,2.5579538487363607e-13,6.0,15.0,1.5,5.0,12.888848537435253,22.04473025258707,3.6503954796764044,5.517693470906003,1.3677947663381929e-13,-9.947598300641403e-14,6.750155989720952e-14,-6.572520305780927e-14,2.5579538487363607e-13,1.3677947663381929e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138086,2.996051898027709,1.9895196601282805e-13,-1.7053025658242404e-13,6.0,15.0,1.5,3.75,12.888848537435447,22.04473025258705,3.6503954796764693,5.517693470906015,-3.019806626980426e-14,-1.4566126083082054e-13,-1.8207657603852567e-14,-9.592326932761353e-14,1.9895196601282805e-13,1.4566126083082054e-13,LBFGS,1.0,1.0
0.01,0.01,2.907044630113804,2.996051898027708,4.121147867408581e-13,7.105427357601002e-14,6.0,15.0,1.5,3.0,12.888848537435333,22.044730252587186,3.650395479676697,5.5176934709057734,1.5276668818842154e-13,-3.161915174132446e-13,-2.0250467969162855e-13,1.3855583347321954e-13,4.121147867408581e-13,3.161915174132446e-13,LBFGS,1.0,1.0
0.01,0.01,4.961738269573523,3.1333884591311984e-15,6.819315382955438e-5,-0.6577944197913954,6.0,15.0,1.2,15.0,9.91552179018537,1.059492674655149e-14,2.478880767106792,8.766856358685345,-4.2540029276949554e-7,2.1919057012509193,-4.2591052284990383e-7,-7.349710651638475e-5,0.6577944197913954,2.1919057012509193,LBFGS,1.0,4.0
0.01,0.01,4.9617382696911525,1.5722479750775546e-16,6.819308407912672e-5,-0.6577944207334694,6.0,15.0,1.2,15.0,9.915521789455378,1.0594926736136298e-14,2.4788807689752033,8.766856357103878,-4.2581536696673083e-7,2.191905700968215,-4.28065200619443e-7,-7.349665552958129e-5,0.6577944207334694,2.191905700968215,NM,1.0,513.0
0.01,0.01,4.961738269619808,8.047111810177444e-16,6.81928087402639e-5,-0.6577944172320791,6.0,15.0,1.2,7.5,9.915521789638651,1.0594926785524865e-14,2.4788807664866486,8.766856360772222,-4.2543605438538634e-7,2.1919057020190156,-4.254359993183243e-7,-7.349612230989067e-5,0.6577944172320791,2.1919057020190156,LBFGS,1.0,17.0
0.01,0.01,4.961738269619808,4.462582578198617e-17,6.81928087402639e-5,-0.6577944172320738,6.0,15.0,1.2,7.5,9.915521789638651,1.0594926785524865e-14,2.4788807664866486,8.766856360772222,-4.2543605438538634e-7,2.1919057020190165,-4.254359993183243e-7,-7.349612230633795e-5,0.6577944172320738,2.1919057020190165,NM,0.0,7.0e6
0.01,0.01,2.907044630113814,2.996051898027709,-7.460698725481052e-14,-1.2434497875801753e-13,6.0,15.0,1.2,5.0,12.888848537434846,22.044730252586717,3.650395479676484,5.5176934709058125,4.618527782440651e-13,2.4513724383723456e-13,-9.192646643896296e-14,1.2079226507921703e-13,1.2434497875801753e-13,4.618527782440651e-13,LBFGS,1.0,2.0
0.01,0.01,2.9070446301138086,2.996051898027708,2.2382096176443156e-13,2.1316282072803006e-14,6.0,15.0,1.2,3.75,12.88884853743571,22.044730252586874,3.650395479676526,5.517693470905667,-1.4033219031261979e-13,-1.1013412404281553e-13,-4.04121180963557e-14,2.184918912462308e-13,2.2382096176443156e-13,2.184918912462308e-13,LBFGS,1.0,1.0
0.01,0.01,2.90704463011382,2.9960518980277095,-3.268496584496461e-13,-2.2382096176443156e-13,6.0,15.0,1.2,3.0,12.888848537436134,22.044730252586906,3.6503954796761766,5.517693470906245,-7.016609515630989e-13,-7.815970093361102e-14,2.0516921495072893e-13,-3.4638958368304884e-13,3.268496584496461e-13,7.016609515630989e-13,LBFGS,1.0,2.0
0.01,0.01,2.9070446301138184,2.996051898027709,-3.694822225952521e-13,-2.0605739337042905e-13,6.0,18.0,6.0,18.0,12.888848537435637,22.04473025258666,3.650395479676094,5.51769347090556,-2.1316282072803006e-13,1.5987211554602254e-13,2.9265478929119126e-13,3.375077994860476e-13,3.694822225952521e-13,3.375077994860476e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138246,2.9960518980277095,-5.080380560684716e-13,-1.4210854715202004e-13,6.0,18.0,6.0,9.0,12.888848537435459,22.04473025258709,3.6503954796763356,5.517693470906038,-1.9184653865522705e-13,-1.2789769243681803e-13,-1.7763568394002505e-14,-1.056932319443149e-13,5.080380560684716e-13,1.9184653865522705e-13,LBFGS,1.0,2.0
0.01,0.01,2.907044630113819,2.996051898027709,-7.105427357601002e-14,-1.3145040611561853e-13,6.0,18.0,6.0,6.0,12.88884853743563,22.044730252586504,3.6503954796765625,5.517693470906226,-1.6342482922482304e-13,2.948752353404416e-13,-1.5853984791647235e-13,-3.339550858072471e-13,1.3145040611561853e-13,3.339550858072471e-13,LBFGS,1.0,2.0
0.01,0.01,2.907044630113806,2.996051898027709,3.907985046680551e-14,-1.0658141036401503e-13,6.0,18.0,6.0,4.5,12.888848537435019,22.044730252586806,3.650395479676255,5.5176934709059156,3.055333763768431e-13,1.8474111129762605e-13,1.8207657603852567e-13,2.4868995751603507e-14,1.0658141036401503e-13,3.055333763768431e-13,LBFGS,1.0,1.0
0.01,0.01,2.0227170409421535e-15,2.6096758904116784e-33,-2.1079632386148557,-0.6585514906232568,6.0,18.0,6.0,3.6,14.053223091021804,1.057942972894033e-14,8.279785594766662e-17,8.765999352282368,-5.935231989440126e-6,2.1922547422751335,3.513333964651842,-0.0002895934942923617,2.1079632386148557,3.513333964651842,LBFGS,1.0,2.0
0.01,0.01,4.0417479699925376e-21,2.2695090991686136e-29,-2.107963239811945,-0.6585514786752515,6.0,18.0,6.0,3.6,14.053223102597185,1.0579430153278284e-14,8.279785546475542e-17,8.765999311742327,-5.949680257799628e-6,2.192254745871604,3.5133339639335373,-0.0002895386200947314,2.107963239811945,3.5133339639335373,NM,1.0,248.0
0.01,0.01,2.9070446301138073,2.996051898027708,-2.842170943040401e-14,1.9184653865522705e-13,6.0,18.0,3.0,18.0,12.888848537435882,22.044730252586493,3.6503954796762237,5.517693470906098,-3.339550858072471e-13,2.913225216616411e-13,2.544631172440859e-13,-2.0694557179012918e-13,1.9184653865522705e-13,3.339550858072471e-13,LBFGS,1.0,2.0
0.01,0.01,2.90704463011381,2.9960518980277095,-1.5276668818842154e-13,-1.4921397450962104e-13,6.0,18.0,3.0,9.0,12.888848537435104,22.04473025258713,3.6503954796761904,5.517693470906088,1.2612133559741778e-13,-6.394884621840902e-14,2.007283228522283e-13,-1.2967404927621828e-13,1.5276668818842154e-13,2.007283228522283e-13,LBFGS,1.0,1.0
0.01,0.01,2.907044630113807,2.996051898027708,2.2737367544323206e-13,1.3855583347321954e-13,6.0,18.0,3.0,6.0,12.888848537435745,22.044730252586817,3.650395479676536,5.517693470906064,-2.007283228522283e-13,-1.4210854715202004e-14,-4.75175454539567e-14,-1.687538997430238e-13,2.2737367544323206e-13,2.007283228522283e-13,LBFGS,1.0,2.0
0.01,0.01,2.9070446301138086,2.996051898027709,9.237055564881302e-14,-1.2079226507921703e-13,6.0,18.0,3.0,4.5,12.88884853743516,22.04473025258662,3.6503954796764053,5.517693470906077,2.1671553440683056e-13,3.126388037344441e-13,3.3306690738754696e-14,-1.509903313490213e-13,1.2079226507921703e-13,3.126388037344441e-13,LBFGS,1.0,2.0
0.01,0.01,2.9070446301138095,2.996051898027708,6.750155989720952e-14,5.3290705182007514e-14,6.0,18.0,3.0,3.6,12.888848537435155,22.044730252586366,3.6503954796764693,5.5176934709055825,3.375077994860476e-13,4.405364961712621e-13,-1.021405182655144e-14,3.135269821541442e-13,6.750155989720952e-14,4.405364961712621e-13,LBFGS,1.0,2.0
0.01,0.01,2.9070446301137873,2.996051898027708,7.354117315117037e-13,4.298783551348606e-13,6.0,18.0,2.0,18.0,12.888848537434612,22.044730252587375,3.650395479676774,5.517693470906752,6.536993168992922e-13,-1.9184653865522705e-13,-2.375877272697835e-13,-7.620570841027074e-13,7.354117315117037e-13,7.620570841027074e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138118,2.996051898027708,0.0,1.3855583347321954e-13,6.0,18.0,2.0,9.0,12.888848537435235,22.04473025258666,3.6503954796765545,5.517693470905757,2.149391775674303e-13,1.8474111129762605e-13,-1.176836406102666e-13,1.4921397450962104e-13,1.3855583347321954e-13,2.149391775674303e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138126,2.9960518980277095,-3.730349362740526e-13,-1.0658141036401503e-13,6.0,18.0,2.0,6.0,12.888848537434926,22.044730252586756,3.6503954796760687,5.5176934709060586,2.7000623958883807e-13,3.197442310920451e-13,2.944311461305915e-13,-9.769962616701378e-14,3.730349362740526e-13,3.197442310920451e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138126,2.996051898027708,-1.0658141036401503e-13,1.4566126083082054e-13,6.0,18.0,2.0,4.5,12.888848537435658,22.044730252586945,3.650395479676389,5.5176934709057015,-1.794120407794253e-13,-1.2079226507921703e-13,4.618527782440651e-14,1.9895196601282805e-13,1.4566126083082054e-13,1.9895196601282805e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138073,2.996051898027709,-3.907985046680551e-14,-8.526512829121202e-14,6.0,18.0,2.0,3.6,12.888848537435488,22.044730252586973,3.650395479676154,5.5176934709060195,-1.1723955140041653e-13,-2.4868995751603507e-14,2.8466118351389014e-13,-8.970602038971265e-14,8.526512829121202e-14,2.8466118351389014e-13,LBFGS,1.0,1.0
0.01,0.01,2.907044630113808,2.996051898027708,1.1368683772161603e-13,9.592326932761353e-14,6.0,18.0,1.5,18.0,12.888848537435653,22.044730252587012,3.6503954796764417,5.517693470905726,-1.4210854715202004e-13,-1.9184653865522705e-13,2.886579864025407e-14,1.7319479184152442e-13,1.1368683772161603e-13,1.9184653865522705e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138113,2.9960518980277095,-2.8421709430404007e-13,-1.9184653865522705e-13,6.0,18.0,1.5,9.0,12.888848537435132,22.044730252586945,3.65039547967603,5.517693470905884,1.1901590823981678e-13,8.881784197001252e-14,3.5482727867020003e-13,6.661338147750939e-14,2.8421709430404007e-13,3.5482727867020003e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301137958,2.996051898027708,1.1723955140041653e-13,1.9184653865522705e-13,6.0,18.0,1.5,6.0,12.888848537435642,22.044730252586984,3.650395479675948,5.517693470905842,-1.7053025658242404e-13,-6.394884621840902e-14,5.728750807065808e-13,8.260059303211165e-14,1.9184653865522705e-13,5.728750807065808e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138175,2.996051898027709,-2.4158453015843406e-13,-8.171241461241152e-14,6.0,18.0,1.5,4.5,12.888848537435253,22.044730252586728,3.6503954796763938,5.517693470905942,9.059419880941277e-14,1.8829382497642655e-13,-1.6431300764452317e-14,-2.042810365310288e-14,2.4158453015843406e-13,1.8829382497642655e-13,LBFGS,1.0,2.0
0.01,0.01,2.907044630113819,2.996051898027709,-8.526512829121202e-14,-1.4921397450962104e-13,6.0,18.0,1.5,3.6,12.888848537435246,22.044730252586778,3.6503954796766096,5.517693470905923,1.3145040611561853e-13,9.947598300641403e-14,-2.255973186038318e-13,-1.0658141036401503e-14,1.4921397450962104e-13,2.255973186038318e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138126,2.996051898027708,0.0,1.1013412404281553e-13,6.0,18.0,1.2,18.0,12.888848537435699,22.044730252586454,3.650395479676474,5.517693470905899,-1.4566126083082054e-13,2.948752353404416e-13,-1.865174681370263e-14,-1.687538997430238e-14,1.1013412404281553e-13,2.948752353404416e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138397,2.996051898027709,-5.400124791776761e-13,-1.6342482922482304e-13,6.0,18.0,1.2,9.0,12.888848537435562,22.04473025258651,3.650395479676903,5.517693470905855,-1.3500311979441904e-13,2.0961010704922955e-13,-6.217248937900877e-13,1.7763568394002505e-14,5.400124791776761e-13,6.217248937900877e-13,LBFGS,1.0,1.0
0.01,0.01,4.961738269619808,2.223004412151452e-15,6.819280874381661e-5,-0.6577944172320791,6.0,18.0,1.2,6.0,9.915521789638655,1.0594926785525015e-14,2.4788807664866486,8.766856360772234,-4.254360579381e-7,2.1919057020190174,-4.254359993183243e-7,-7.349612231521974e-5,0.6577944172320791,2.1919057020190174,LBFGS,1.0,11.0
0.01,0.01,4.961738269151921,2.325800069161397e-17,6.819299394678069e-5,-0.6577944209940734,6.0,18.0,1.2,6.0,9.915521790495152,1.0594926767451588e-14,2.4788807606318417,8.766856349591936,-4.217762032965311e-7,2.191905700890254,-4.1845210452251536e-7,-7.348945637453141e-5,0.6577944209940734,2.191905700890254,NM,1.0,512.0
0.01,0.01,2.9070446301138197,2.996051898027709,-3.161915174132446e-13,-1.2079226507921703e-13,6.0,18.0,1.2,4.5,12.88884853743538,22.044730252586834,3.6503954796763525,5.517693470905776,-2.1316282072803006e-14,5.684341886080802e-14,1.509903313490213e-14,1.3944401189291966e-13,3.161915174132446e-13,1.3944401189291966e-13,LBFGS,1.0,2.0
0.01,0.01,4.90508142731836,1.7181897593529956,0.1193801130602381,-0.6856461134796348,6.0,18.0,1.2,3.6,10.505825302297557,3.508649667617879e-6,2.6270508281535028,9.540801022694666,-0.0007929093814080801,2.6674216315155275,-0.0007927299244654407,-0.11291703330606317,0.6856461134796348,2.6674216315155275,LBFGS,1.0,6.0
0.01,0.01,4.90508143025286,1.7181897552566903,0.1193800945620751,-0.6856461225096062,6.0,18.0,1.2,3.6,10.505825235700629,3.508649477957407e-6,2.6270508136749693,9.540801030745454,-0.0007928788359397032,2.667421630360097,-0.0007927244587970783,-0.1129170255793106,0.6856461225096062,2.667421630360097,NM,0.0,7.0e6
0.01,0.01,2.818214071575499e-44,5.448863854831179e-15,-2.107963246732165,-0.6585514980166982,6.0,21.0,6.0,21.0,14.053223072701456,1.0579429624249165e-14,8.279785495322332e-17,8.765999344653475,-5.936392954097869e-6,2.192254740054243,3.5133339597813764,-0.00028959473668521696,2.107963246732165,3.5133339597813764,LBFGS,1.0,2.0
0.01,0.01,2.0356025115784694e-48,3.767438634372003e-16,-2.107963245544254,-0.6585514825272689,6.0,21.0,6.0,21.0,14.053223070603783,1.0579429910768525e-14,8.279785521150264e-17,8.765999346713691,-5.9314443259239624e-6,2.1922547447094103,3.5133339604941316,-0.0002895782119960444,2.107963245544254,3.5133339604941316,NM,1.0,236.0
0.01,0.01,2.9070446301138055,2.996051898027708,1.7763568394002505e-13,2.0250467969162855e-13,6.0,21.0,6.0,10.5,12.88884853743555,22.044730252586906,3.6503954796764995,5.5176934709061,-6.927791673660977e-14,-3.552713678800501e-14,-2.042810365310288e-14,-1.8829382497642655e-13,2.0250467969162855e-13,1.8829382497642655e-13,LBFGS,1.0,1.0
0.01,0.01,4.961738269619809,3.0462129669990628e-15,6.81928087402639e-5,-0.6577944172320818,6.0,21.0,6.0,7.0,9.915521789638646,1.059492678552509e-14,2.478880766486647,8.766856360772234,-4.254360579381e-7,2.1919057020190174,-4.2543599976241353e-7,-7.349612231521974e-5,0.6577944172320818,2.1919057020190174,LBFGS,1.0,7.0
0.01,0.01,4.961738268622599,1.358645761225292e-17,6.819888433184929e-5,-0.6577944165975023,6.0,21.0,6.0,7.0,9.91552180927401,1.0594926866058285e-14,2.4788807650907647,8.766856346628593,-4.3308641828332384e-7,2.1919057022097626,-4.210438668827976e-7,-7.348121729933155e-5,0.6577944165975023,2.1919057022097626,NM,1.0,496.0
0.01,0.01,2.907044630113806,2.996051898027709,1.1723955140041653e-13,-1.4210854715202004e-13,6.0,21.0,6.0,5.25,12.888848537435297,22.044730252587325,3.650395479676299,5.517693470905806,4.973799150320701e-14,-3.375077994860476e-13,1.461053500406706e-13,1.3322676295501878e-13,1.4210854715202004e-13,3.375077994860476e-13,LBFGS,1.0,3.0
0.01,0.01,2.907044630113819,2.996051898027709,-4.618527782440651e-14,-1.2789769243681803e-13,6.0,21.0,6.0,4.2,12.88884853743551,22.044730252587147,3.650395479676646,5.517693470906006,-1.1901590823981678e-13,-2.6645352591003757e-13,-2.575717417130363e-13,-9.325873406851315e-14,1.2789769243681803e-13,2.6645352591003757e-13,LBFGS,1.0,1.0
0.01,0.01,4.961738269619808,2.9459858477704976e-15,6.819280874381661e-5,-0.6577944172320818,6.0,21.0,3.0,21.0,9.915521789638646,1.059492678552509e-14,2.478880766486647,8.766856360772234,-4.254360490563158e-7,2.1919057020190174,-4.254359975419675e-7,-7.349612231521974e-5,0.6577944172320818,2.1919057020190174,LBFGS,1.0,7.0
0.01,0.01,4.9617382686225975,1.3068335894132297e-17,6.8198884335402e-5,-0.6577944165975023,6.0,21.0,3.0,21.0,9.91552180927401,1.0594926866058285e-14,2.4788807650907647,8.766856346628593,-4.3308640051975544e-7,2.1919057022097626,-4.210438624419055e-7,-7.348121729933155e-5,0.6577944165975023,2.1919057022097626,NM,1.0,483.0
0.01,0.01,2.9070446301138144,2.996051898027709,6.039613253960852e-14,-1.6342482922482304e-13,6.0,21.0,3.0,10.5,12.888848537435356,22.044730252586962,3.6503954796765723,5.5176934709059475,4.263256414560601e-14,-7.105427357601002e-14,-1.5765166949677223e-13,-3.197442310920451e-14,1.6342482922482304e-13,1.5765166949677223e-13,LBFGS,1.0,2.0
0.01,0.01,2.907044630113804,2.9960518980277095,-1.3500311979441904e-13,-1.6342482922482304e-13,6.0,21.0,3.0,7.0,12.888848537435184,22.044730252587218,3.650395479675919,5.517693470905974,4.973799150320701e-14,-1.2789769243681803e-13,5.000444502911705e-13,-9.769962616701378e-15,1.6342482922482304e-13,5.000444502911705e-13,LBFGS,1.0,2.0
0.01,0.01,2.9070446301138118,2.996051898027708,-1.5631940186722204e-13,2.0250467969162855e-13,6.0,21.0,3.0,5.25,12.888848537435328,22.0447302525867,3.650395479676375,5.5176934709057734,9.769962616701378e-14,1.7053025658242404e-13,5.062616992290714e-14,1.3855583347321954e-13,2.0250467969162855e-13,1.7053025658242404e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138184,2.996051898027709,-1.4566126083082054e-13,-3.197442310920451e-14,6.0,21.0,3.0,4.2,12.888848537435338,22.04473025258704,3.650395479676598,5.517693470906151,-7.105427357601002e-15,-9.947598300641403e-14,-2.2426505097428162e-13,-2.2293278334473143e-13,1.4566126083082054e-13,2.2426505097428162e-13,LBFGS,1.0,1.0
0.01,0.01,4.905081427316846,1.7181897593518982,0.11938011306193275,-0.6856461134708063,6.0,21.0,2.0,21.0,10.505825302287615,3.5086496676189134e-6,2.6270508281534495,9.540801022696082,-0.0007929093562992762,2.66742163151809,-0.0007927299206205163,-0.11291703329756153,0.6856461134708063,2.66742163151809,LBFGS,1.0,8.0
0.01,0.01,4.9050814288532205,1.7181897537337623,0.11938011177918284,-0.6856461041178186,6.0,21.0,2.0,21.0,10.50582530397283,3.5086494784279133e-6,2.627050821855225,9.540801055356308,-0.0007929262366346279,2.667421633977778,-0.000792727421175865,-0.11291703324035929,0.6856461041178186,2.667421633977778,NM,0.0,7.0e6
0.01,0.01,2.9070446301138158,2.996051898027708,-8.171241461241152e-14,1.4566126083082054e-13,6.0,21.0,2.0,10.5,12.88884853743496,22.044730252586756,3.6503954796766913,5.517693470905616,4.3165471197426086e-13,1.2079226507921703e-13,-2.8910207561239076e-13,2.9753977059954195e-13,1.4566126083082054e-13,4.3165471197426086e-13,LBFGS,1.0,2.0
0.01,0.01,2.907044630113808,2.996051898027708,1.0658141036401503e-13,2.877698079828406e-13,6.0,21.0,2.0,7.0,12.888848537435173,22.044730252586845,3.6503954796766678,5.517693470906228,2.2026824808563106e-13,8.881784197001252e-14,-2.2293278334473143e-13,-3.0020430585864233e-13,2.877698079828406e-13,3.0020430585864233e-13,LBFGS,1.0,2.0
0.01,0.01,2.90704463011381,2.996051898027709,1.5276668818842154e-13,-1.3500311979441904e-13,6.0,21.0,2.0,5.25,12.888848537435367,22.044730252586824,3.6503954796765083,5.517693470906125,4.263256414560601e-14,8.171241461241152e-14,-6.661338147750939e-14,-2.0605739337042905e-13,1.5276668818842154e-13,2.0605739337042905e-13,LBFGS,1.0,1.0
0.01,0.01,2.9070446301138073,2.996051898027709,8.171241461241152e-14,-1.0658141036401503e-14,6.0,21.0,2.0,4.2,12.888848537435189,22.04473025258712,3.650395479676427,5.51769347090624,1.2079226507921703e-13,-9.947598300641403e-14,2.220446049250313e-15,-2.922107000813412e-13,8.171241461241152e-14,2.922107000813412e-13,LBFGS,1.0,1.0
0.01,0.01,4.9050814309282735,1.7181897427879271,0.11938010743394756,-0.6856461106512235,6.0,21.0,1.5,21.0,10.505825265269966,3.5086490199807775e-6,2.62705082089386,9.54080110379396,-0.0007929092008414074,2.667421632613961,-0.0007927318765790226,-0.11291703046830115,0.6856461106512235,2.667421632613961,LBFGS,1.0,3.0
0.01,0.01,4.9050814251279125,1.7181897493008578,0.11938012776912643,-0.6856461177648292,6.0,21.0,1.5,21.0,10.505825327458115,3.5086492578088652e-6,2.627050817083507,9.54080106641908,-0.0007929072368657586,2.6674216299400184,-0.0007927120281947531,-0.11291702909372958,0.6856461177648292,2.6674216299400184,NM,0.0,7.0e6
0.01,0.01,2.907044630113806,2.996051898027708,-3.552713678800501e-14,7.460698725481052e-14,6.0,21.0,1.5,10.5,12.888848537435653,22.044730252586504,3.650395479676097,5.517693470905587,-1.1723955140041653e-13,2.877698079828406e-13,3.8413716652030416e-13,3.055333763768431e-13,7.460698725481052e-14,3.8413716652030416e-13,LBFGS,1.0,1.0
